>pcount	tstamp	src_dst_idn	port_port_idn	netrange_idn	country_idn	src_idn	dst_idn	lat	lon
3018	1551.012	29	120	1	-1	15	0	0.000	0.000
3019	1551.014	28	118	15	74	0	15	48.860	2.350
3020	1551.026	28	118	15	74	0	15	48.860	2.350
3021	1551.028	28	118	15	74	0	15	48.860	2.350
3022	1551.036	28	118	15	74	0	15	48.860	2.350
3023	1551.038	28	118	15	74	0	15	48.860	2.350
3024	1551.046	28	118	15	74	0	15	48.860	2.350
3025	1551.048	29	131	1	-1	15	0	0.000	0.000
3026	1551.050	29	131	1	-1	15	0	0.000	0.000
3027	1551.064	29	131	1	-1	15	0	0.000	0.000
3028	1551.066	29	131	1	-1	15	0	0.000	0.000
3029	1551.067	28	118	15	74	0	15	48.860	2.350
3030	1551.073	28	118	15	74	0	15	48.860	2.350
3031	1551.075	28	118	15	74	0	15	48.860	2.350
3032	1551.077	28	118	15	74	0	15	48.860	2.350
3033	1551.082	28	126	15	74	0	15	48.860	2.350
3034	1551.083	28	126	15	74	0	15	48.860	2.350
3035	1551.089	29	131	1	-1	15	0	0.000	0.000
3036	1551.091	29	131	1	-1	15	0	0.000	0.000
3037	1551.092	29	131	1	-1	15	0	0.000	0.000
3038	1551.096	29	131	1	-1	15	0	0.000	0.000
3039	1551.103	29	131	1	-1	15	0	0.000	0.000
3040	1551.104	29	131	1	-1	15	0	0.000	0.000
3041	1551.106	29	131	1	-1	15	0	0.000	0.000
3042	1551.108	29	131	1	-1	15	0	0.000	0.000
3043	1551.113	29	131	1	-1	15	0	0.000	0.000
